Subject,Night,Epoch
Bidslab06,2,454
Bidslab06,2,455
Bidslab06,2,456
Bidslab06,2,457
Bidslab06,2,458
Bidslab06,2,459
Bidslab06,2,460
Bidslab06,2,461
Bidslab06,2,462
Bidslab06,2,463
Bidslab06,2,464
Bidslab06,2,465
Bidslab06,2,466
Bidslab06,2,467
Bidslab06,2,468
Bidslab06,2,469
Bidslab06,2,470
Bidslab06,2,471
Bidslab06,2,472
Bidslab06,2,473
Bidslab06,2,474
Bidslab06,2,475
Bidslab06,2,476
Bidslab06,2,477
Bidslab06,2,478
Bidslab06,2,479
Bidslab06,2,480
Bidslab06,2,481
Bidslab06,2,482
Bidslab06,2,483
Bidslab06,2,484
Bidslab06,2,485
Bidslab06,2,486
Bidslab06,2,487
Bidslab06,2,488
Bidslab06,2,489
Bidslab06,2,490
Bidslab06,2,491
Bidslab06,2,492
Bidslab06,2,493
Bidslab06,2,494
Bidslab06,2,495
Bidslab06,2,496
Bidslab06,2,497
Bidslab06,2,498
Bidslab06,2,499
Bidslab06,2,500
Bidslab06,2,501
Bidslab06,2,502
Bidslab06,2,503
Bidslab06,2,504
Bidslab06,2,505
Bidslab06,2,506
Bidslab06,2,507
Bidslab06,2,508
Bidslab06,2,509
Bidslab06,2,510
Bidslab06,2,511
Bidslab06,2,512
Bidslab06,2,513
Bidslab06,2,514
Bidslab06,2,515
Bidslab06,2,516
Bidslab06,2,517
Bidslab06,2,518
Bidslab06,2,519
Bidslab06,2,520
Bidslab06,2,521
Bidslab06,2,522
Bidslab06,2,523
Bidslab06,2,524
Bidslab06,2,525
Bidslab06,2,526
Bidslab06,2,527
Bidslab06,2,528
Bidslab06,2,529
Bidslab06,2,530
Bidslab06,2,531
Bidslab06,2,532
Bidslab06,2,533
Bidslab06,2,534
Bidslab06,2,535
Bidslab06,2,536
Bidslab06,2,537
Bidslab06,2,538
Bidslab06,2,539
Bidslab06,2,540
Bidslab06,2,541
Bidslab06,2,542
Bidslab06,2,543
Bidslab06,2,544
Bidslab06,2,545
Bidslab06,2,546
Bidslab06,2,547
Bidslab06,2,548
Bidslab06,2,549
Bidslab06,2,550
Bidslab06,2,551
Bidslab06,2,552
Bidslab06,2,553
Bidslab06,2,554
Bidslab06,2,555
Bidslab06,2,556
Bidslab06,2,557
Bidslab06,2,558
Bidslab06,2,559
Bidslab06,2,560
Bidslab06,2,561
Bidslab06,2,562
Bidslab06,2,563
Bidslab06,2,564
Bidslab06,2,565
Bidslab06,2,566
Bidslab06,2,567
Bidslab06,2,568
Bidslab06,2,569
Bidslab06,2,570
Bidslab06,2,571
Bidslab06,2,572
Bidslab06,2,573
Bidslab06,2,574
Bidslab06,2,575
Bidslab06,2,576
Bidslab06,2,577
Bidslab06,2,578
Bidslab06,2,579
Bidslab06,2,580
Bidslab06,2,581
Bidslab06,2,582
Bidslab06,2,583
Bidslab06,2,584
Bidslab06,2,585
Bidslab06,2,586
Bidslab06,2,587
Bidslab06,2,588
Bidslab06,2,589
Bidslab06,2,590
Bidslab06,2,591
Bidslab06,2,592
Bidslab06,2,593
Bidslab06,2,594
Bidslab06,2,595
Bidslab06,2,596
Bidslab06,2,597
Bidslab06,2,598
Bidslab06,2,599
Bidslab06,2,600
Bidslab06,2,601
Bidslab06,2,602
Bidslab06,2,603
Bidslab06,2,604
Bidslab06,2,605
Bidslab06,2,606
Bidslab06,2,608
Bidslab06,2,609
Bidslab06,2,610
Bidslab06,2,612
Bidslab06,2,613
Bidslab06,2,615
Bidslab06,2,617
Bidslab06,2,618
Bidslab06,2,619
Bidslab06,2,620
Bidslab06,2,621
Bidslab06,2,622
Bidslab06,2,623
Bidslab06,2,624
Bidslab06,2,625
Bidslab06,2,626
Bidslab06,2,627
Bidslab06,2,628
Bidslab06,2,629
Bidslab06,2,630
Bidslab06,2,631
Bidslab06,2,632
Bidslab06,2,633
Bidslab06,2,634
Bidslab06,2,635
Bidslab06,2,636
Bidslab06,2,637
Bidslab06,2,638
Bidslab06,2,639
Bidslab06,2,640
Bidslab06,2,641
Bidslab06,2,642
Bidslab06,2,643
Bidslab06,2,644
Bidslab06,2,645
Bidslab06,2,646
Bidslab06,2,647
Bidslab06,2,648
Bidslab06,2,649
Bidslab06,2,650
Bidslab06,2,651
Bidslab06,2,652
Bidslab06,2,653
Bidslab06,2,654
Bidslab06,2,655
Bidslab06,2,656
Bidslab06,2,657
Bidslab06,2,658
Bidslab06,2,659
Bidslab06,2,660
Bidslab06,2,661
Bidslab06,2,662
Bidslab06,2,663
Bidslab06,2,664
Bidslab06,2,665
Bidslab06,2,666
Bidslab06,2,667
Bidslab06,2,668
Bidslab06,2,669
Bidslab06,2,670
Bidslab06,2,671
Bidslab06,2,672
Bidslab06,2,673
Bidslab06,2,674
Bidslab06,2,675
Bidslab06,2,676
Bidslab06,2,677
Bidslab06,2,678
Bidslab06,2,679
Bidslab06,2,680
Bidslab06,2,681
Bidslab06,2,682
Bidslab06,2,683
Bidslab06,2,684
Bidslab06,2,685
Bidslab06,2,686
Bidslab06,2,687
Bidslab06,2,688
Bidslab06,2,689
Bidslab06,2,690
Bidslab06,2,691
Bidslab06,2,692
Bidslab06,2,693
Bidslab06,2,694
Bidslab06,2,695
Bidslab06,2,696
Bidslab06,2,697
Bidslab06,2,698
Bidslab06,2,699
Bidslab06,2,700
Bidslab06,2,701
Bidslab06,2,702
Bidslab06,2,703
Bidslab06,2,704
Bidslab06,2,705
Bidslab06,2,706
Bidslab06,2,707
Bidslab06,2,708
Bidslab06,2,709
Bidslab06,2,710
Bidslab06,2,711
Bidslab06,2,712
Bidslab06,2,713
Bidslab06,2,714
Bidslab06,2,715
Bidslab06,2,716
Bidslab06,2,717
Bidslab06,2,718
Bidslab06,2,719
Bidslab06,2,720
Bidslab06,2,721
Bidslab06,2,722
Bidslab06,2,723
Bidslab06,2,724
Bidslab06,2,725
Bidslab06,2,726
Bidslab06,2,727
Bidslab06,2,728
Bidslab06,2,729
Bidslab06,2,730
Bidslab06,2,731
Bidslab06,2,732
Bidslab06,2,733
Bidslab06,2,734
Bidslab06,2,735
Bidslab06,2,736
Bidslab06,2,737
Bidslab06,2,738
Bidslab06,2,739
Bidslab06,2,740
Bidslab06,2,741
Bidslab06,2,742
Bidslab06,2,743
Bidslab06,2,744
Bidslab06,2,745
Bidslab06,2,746
Bidslab06,2,747
Bidslab06,2,748
Bidslab06,2,749
Bidslab06,2,750
Bidslab06,2,751
Bidslab06,2,752
Bidslab06,2,753
Bidslab06,2,754
Bidslab06,2,755
Bidslab06,2,756
Bidslab06,2,757
Bidslab06,2,758
Bidslab06,2,759
Bidslab06,2,760
Bidslab06,2,761
Bidslab06,2,762
Bidslab06,2,763
Bidslab06,2,764
Bidslab06,2,765
Bidslab06,2,766
Bidslab06,2,767
Bidslab06,2,768
Bidslab06,2,769
Bidslab06,2,770
Bidslab06,2,771
Bidslab06,2,772
Bidslab06,2,773
Bidslab06,2,774
Bidslab06,2,775
Bidslab06,2,776
Bidslab06,2,777
Bidslab06,2,778
Bidslab06,2,779
Bidslab06,2,780
Bidslab06,2,781
Bidslab06,2,782
Bidslab06,2,783
Bidslab06,2,784
Bidslab06,2,785
Bidslab06,2,786
Bidslab06,2,787
Bidslab06,2,788
Bidslab06,2,789
Bidslab06,2,790
Bidslab06,2,791
Bidslab06,2,792
Bidslab06,2,793
Bidslab06,2,794
Bidslab06,2,795
Bidslab06,2,796
Bidslab06,2,797
Bidslab06,2,798
Bidslab06,2,799
Bidslab06,2,800
Bidslab06,2,801
Bidslab06,2,802
Bidslab06,2,803
Bidslab06,2,804
Bidslab06,2,805
Bidslab06,2,806
Bidslab06,2,807
Bidslab06,2,808
Bidslab06,2,809
Bidslab06,2,810
Bidslab06,2,811
Bidslab06,2,812
Bidslab06,2,813
Bidslab06,2,814
Bidslab06,2,815
Bidslab06,2,816
Bidslab06,2,817
Bidslab06,2,818
Bidslab06,2,819
Bidslab06,2,820
Bidslab06,2,821
Bidslab06,2,822
Bidslab06,2,823
Bidslab06,2,824
Bidslab06,2,825
Bidslab06,2,826
Bidslab06,2,827
Bidslab06,2,828
Bidslab06,2,829
Bidslab06,2,830
Bidslab06,2,831
Bidslab06,2,832
Bidslab06,2,833
Bidslab06,2,834
Bidslab06,2,835
Bidslab06,2,836
Bidslab06,2,837
Bidslab06,2,838
Bidslab06,2,839
Bidslab06,2,840
Bidslab06,2,841
Bidslab06,2,842
Bidslab06,2,843
Bidslab06,2,844
Bidslab06,2,845
Bidslab06,2,846
Bidslab06,2,847
Bidslab06,2,848
Bidslab06,2,849
Bidslab06,2,850
Bidslab06,3,0
Bidslab06,3,1
Bidslab06,3,2
Bidslab06,3,3
Bidslab06,3,4
Bidslab06,3,5
Bidslab06,3,6
Bidslab06,3,7
Bidslab06,3,8
Bidslab06,3,9
Bidslab06,3,10
Bidslab06,3,11
Bidslab06,3,12
Bidslab06,3,13
Bidslab06,3,14
Bidslab06,3,15
Bidslab06,3,16
Bidslab06,3,17
Bidslab06,3,18
Bidslab06,3,19
Bidslab06,3,20
Bidslab06,3,21
Bidslab06,3,22
Bidslab06,3,23
Bidslab06,3,24
Bidslab06,3,25
Bidslab06,3,26
Bidslab06,3,27
Bidslab06,3,28
Bidslab06,3,29
Bidslab06,3,30
Bidslab06,3,31
Bidslab06,3,32
Bidslab06,3,33
Bidslab06,3,34
Bidslab06,3,35
Bidslab06,3,36
Bidslab06,3,37
Bidslab06,3,38
Bidslab06,3,39
Bidslab06,3,40
Bidslab06,3,41
Bidslab06,3,42
Bidslab06,3,43
Bidslab06,3,44
Bidslab06,3,45
Bidslab06,3,46
Bidslab06,3,47
Bidslab06,3,48
Bidslab06,3,49
Bidslab06,3,50
Bidslab06,3,51
Bidslab06,3,52
Bidslab06,3,53
Bidslab06,3,54
Bidslab06,3,55
Bidslab06,3,56
Bidslab06,3,57
Bidslab06,3,58
Bidslab06,3,59
Bidslab06,3,60
Bidslab06,3,61
Bidslab06,3,62
Bidslab06,3,63
Bidslab06,3,64
Bidslab06,3,65
Bidslab06,3,66
Bidslab06,3,67
Bidslab06,3,68
Bidslab06,3,69
Bidslab06,3,70
Bidslab06,3,71
Bidslab06,3,72
Bidslab06,3,73
Bidslab06,3,74
Bidslab06,3,75
Bidslab06,3,76
Bidslab06,3,77
Bidslab06,3,78
Bidslab06,3,79
Bidslab06,3,80
Bidslab06,3,81
Bidslab06,3,82
Bidslab06,3,83
Bidslab06,3,84
Bidslab06,3,85
Bidslab06,3,86
Bidslab06,3,87
Bidslab06,3,88
Bidslab06,3,89
Bidslab06,3,90
Bidslab06,3,91
Bidslab06,3,92
Bidslab06,3,93
Bidslab06,3,94
Bidslab06,3,95
Bidslab06,3,96
Bidslab06,3,97
Bidslab06,3,98
Bidslab06,3,99
Bidslab06,3,100
Bidslab06,3,101
Bidslab06,3,102
Bidslab06,3,103
Bidslab06,3,104
Bidslab06,3,105
Bidslab06,3,106
Bidslab06,3,107
Bidslab06,3,108
Bidslab06,3,109
Bidslab06,3,110
Bidslab06,3,111
Bidslab06,3,112
Bidslab06,3,113
Bidslab06,3,114
Bidslab06,3,115
Bidslab06,3,116
Bidslab06,3,117
Bidslab06,3,118
Bidslab06,3,119
Bidslab06,3,120
Bidslab06,3,121
Bidslab06,3,122
Bidslab06,3,123
Bidslab06,3,124
Bidslab06,3,125
Bidslab06,3,126
Bidslab06,3,127
Bidslab06,3,128
Bidslab06,3,129
Bidslab06,3,130
Bidslab06,3,131
Bidslab06,3,132
Bidslab06,3,133
Bidslab06,3,134
Bidslab06,3,135
Bidslab06,3,136
Bidslab06,3,137
Bidslab06,3,138
Bidslab06,3,139
Bidslab06,3,140
Bidslab06,3,141
Bidslab06,3,142
Bidslab06,3,143
Bidslab06,3,144
Bidslab06,3,145
Bidslab06,3,146
Bidslab06,3,147
Bidslab06,3,148
Bidslab06,3,149
Bidslab06,3,150
Bidslab06,3,151
Bidslab06,3,152
Bidslab06,3,153
Bidslab06,3,154
Bidslab06,3,155
Bidslab06,3,156
Bidslab06,3,157
Bidslab06,3,158
Bidslab06,3,159
Bidslab06,3,160
Bidslab06,3,161
Bidslab06,3,162
Bidslab06,3,163
Bidslab06,3,164
Bidslab06,3,165
Bidslab06,3,166
Bidslab06,3,167
Bidslab06,3,168
Bidslab06,3,169
Bidslab06,3,170
Bidslab06,3,171
Bidslab06,3,172
Bidslab06,3,173
Bidslab06,3,174
Bidslab06,3,175
Bidslab06,3,176
Bidslab06,3,177
Bidslab06,3,178
Bidslab06,3,179
Bidslab06,3,180
Bidslab06,3,181
Bidslab06,3,182
Bidslab06,3,183
Bidslab06,3,184
Bidslab06,3,185
Bidslab06,3,186
Bidslab06,3,187
Bidslab06,3,188
Bidslab06,3,189
Bidslab06,3,190
Bidslab06,3,191
Bidslab06,3,192
Bidslab06,3,193
Bidslab06,3,194
Bidslab06,3,195
Bidslab06,3,196
Bidslab06,3,197
Bidslab06,3,198
Bidslab06,3,199
Bidslab06,3,200
Bidslab06,3,201
Bidslab06,3,202
Bidslab06,3,203
Bidslab06,3,204
Bidslab06,3,205
Bidslab06,3,206
Bidslab06,3,207
Bidslab06,3,208
Bidslab06,3,209
Bidslab06,3,210
Bidslab06,3,211
Bidslab06,3,212
Bidslab06,3,213
Bidslab06,3,214
Bidslab06,3,215
Bidslab06,3,216
Bidslab06,3,217
Bidslab06,3,218
Bidslab06,3,219
Bidslab06,3,220
Bidslab06,3,221
Bidslab06,3,222
Bidslab06,3,223
Bidslab06,3,224
Bidslab06,3,225
Bidslab06,3,226
Bidslab06,3,227
Bidslab06,3,228
Bidslab06,3,229
Bidslab06,3,230
Bidslab06,3,231
Bidslab06,3,232
Bidslab06,3,233
Bidslab06,3,234
Bidslab06,3,235
Bidslab06,3,236
Bidslab06,3,237
Bidslab06,3,238
Bidslab06,3,239
Bidslab06,3,240
Bidslab06,3,241
Bidslab06,3,242
Bidslab06,3,243
Bidslab06,3,244
Bidslab06,3,245
Bidslab06,3,246
Bidslab06,3,247
Bidslab06,3,248
Bidslab06,3,249
Bidslab06,3,250
Bidslab06,3,251
Bidslab06,3,252
Bidslab06,3,253
Bidslab06,3,254
Bidslab06,3,255
Bidslab06,3,256
Bidslab06,3,257
Bidslab06,3,258
Bidslab06,3,259
Bidslab06,3,260
Bidslab06,3,261
Bidslab06,3,262
Bidslab06,3,263
Bidslab06,3,264
Bidslab06,3,265
Bidslab06,3,266
Bidslab06,3,267
Bidslab06,3,268
Bidslab06,3,269
Bidslab06,3,270
Bidslab06,3,271
Bidslab06,3,272
Bidslab06,3,273
Bidslab06,3,274
Bidslab06,3,275
Bidslab06,3,276
Bidslab06,3,277
Bidslab06,3,278
Bidslab06,3,279
Bidslab06,3,280
Bidslab06,3,281
Bidslab06,3,282
Bidslab06,3,283
Bidslab06,3,284
Bidslab06,3,285
Bidslab06,3,286
Bidslab06,3,287
Bidslab06,3,288
Bidslab06,3,289
Bidslab06,3,290
Bidslab06,3,291
Bidslab06,3,292
Bidslab06,3,293
Bidslab06,3,294
Bidslab06,3,295
Bidslab06,3,296
Bidslab06,3,297
Bidslab06,3,298
Bidslab06,3,299
Bidslab06,3,300
Bidslab06,3,301
Bidslab06,3,302
Bidslab06,3,303
Bidslab06,3,304
Bidslab06,3,305
Bidslab06,3,306
Bidslab06,3,307
Bidslab06,3,308
Bidslab06,3,309
Bidslab06,3,310
Bidslab06,3,311
Bidslab06,3,312
Bidslab06,3,313
Bidslab06,3,314
Bidslab06,3,315
Bidslab06,3,316
Bidslab06,3,317
Bidslab06,3,318
Bidslab06,3,319
Bidslab06,3,320
Bidslab06,3,321
Bidslab06,3,322
Bidslab06,3,323
Bidslab06,3,324
Bidslab06,3,325
Bidslab06,3,326
Bidslab06,3,327
Bidslab06,3,328
Bidslab06,3,329
Bidslab06,3,330
Bidslab06,3,331
Bidslab06,3,332
Bidslab06,3,333
Bidslab06,3,334
Bidslab06,3,335
Bidslab06,3,336
Bidslab06,3,337
Bidslab06,3,338
Bidslab06,3,339
Bidslab06,3,340
Bidslab06,3,341
Bidslab06,3,342
Bidslab06,3,343
Bidslab06,3,344
Bidslab06,3,345
Bidslab06,3,346
Bidslab06,3,347
Bidslab06,3,348
Bidslab06,3,349
Bidslab06,3,350
Bidslab06,3,351
Bidslab06,3,352
Bidslab06,3,353
Bidslab06,3,354
Bidslab06,3,355
Bidslab06,3,356
Bidslab06,3,357
Bidslab06,3,358
Bidslab06,3,359
Bidslab06,3,360
Bidslab06,3,361
Bidslab06,3,362
Bidslab06,3,363
Bidslab06,3,364
Bidslab06,3,365
Bidslab06,3,366
Bidslab06,3,367
Bidslab06,3,368
Bidslab06,3,369
Bidslab06,3,370
Bidslab06,3,371
Bidslab06,3,372
Bidslab06,3,373
Bidslab06,3,374
Bidslab06,3,375
Bidslab06,3,376
Bidslab06,3,377
Bidslab06,3,378
Bidslab06,3,379
Bidslab06,3,380
Bidslab06,3,381
Bidslab06,3,382
Bidslab06,3,383
Bidslab06,3,384
Bidslab06,3,385
Bidslab06,3,386
Bidslab06,3,387
Bidslab06,3,388
Bidslab06,3,389
Bidslab06,3,390
Bidslab06,3,391
Bidslab06,3,392
Bidslab06,3,393
Bidslab06,3,394
Bidslab06,3,395
Bidslab06,3,396
Bidslab06,3,397
Bidslab06,3,398
Bidslab06,3,399
Bidslab06,3,400
Bidslab06,3,401
Bidslab06,3,402
Bidslab06,3,403
Bidslab06,3,404
Bidslab06,3,405
Bidslab06,3,406
Bidslab06,3,407
Bidslab06,3,408
Bidslab06,3,409
Bidslab06,3,410
Bidslab06,3,411
Bidslab06,3,412
Bidslab06,3,413
Bidslab06,3,414
Bidslab06,3,415
Bidslab06,3,416
Bidslab06,3,417
Bidslab06,3,418
Bidslab06,3,419
Bidslab06,3,420
Bidslab06,3,421
Bidslab06,3,422
Bidslab06,3,423
Bidslab06,3,424
Bidslab06,3,425
Bidslab06,3,426
Bidslab06,3,427
Bidslab06,3,428
Bidslab06,3,429
Bidslab06,3,430
Bidslab06,3,431
Bidslab06,3,432
Bidslab06,3,433
Bidslab06,3,434
Bidslab06,3,435
Bidslab06,3,436
Bidslab06,3,437
Bidslab06,3,438
Bidslab06,3,439
Bidslab06,3,440
Bidslab06,3,441
Bidslab06,3,442
Bidslab06,3,443
Bidslab06,3,444
Bidslab06,3,445
Bidslab06,3,446
Bidslab06,3,447
Bidslab06,3,448
Bidslab06,3,449
Bidslab06,3,450
Bidslab06,3,451
Bidslab06,3,452
Bidslab06,3,453
Bidslab06,3,454
Bidslab06,3,455
Bidslab06,3,456
Bidslab06,3,457
Bidslab06,3,458
Bidslab06,3,459
Bidslab06,3,460
Bidslab06,3,461
Bidslab06,3,462
Bidslab06,3,463
Bidslab06,3,464
Bidslab06,3,465
Bidslab06,3,466
Bidslab06,3,467
Bidslab06,3,468
Bidslab06,3,469
Bidslab06,3,470
Bidslab06,3,471
Bidslab06,3,472
Bidslab06,3,473
Bidslab06,3,474
Bidslab06,3,475
Bidslab06,3,476
Bidslab06,3,477
Bidslab06,3,478
Bidslab06,3,479
Bidslab06,3,480
Bidslab06,3,481
Bidslab06,3,482
Bidslab06,3,483
Bidslab06,3,484
Bidslab06,3,485
Bidslab06,3,486
Bidslab06,3,487
Bidslab06,3,488
Bidslab06,3,489
Bidslab06,3,490
Bidslab06,3,491
Bidslab06,3,492
Bidslab06,3,493
Bidslab06,3,494
Bidslab06,3,495
Bidslab06,3,496
Bidslab06,3,497
Bidslab06,3,498
Bidslab06,3,499
Bidslab06,3,500
Bidslab06,3,501
Bidslab06,3,502
Bidslab06,3,503
Bidslab06,3,504
Bidslab06,3,505
Bidslab06,3,506
Bidslab06,3,507
Bidslab06,3,508
Bidslab06,3,509
Bidslab06,3,510
Bidslab06,3,511
Bidslab06,3,512
Bidslab06,3,513
Bidslab06,3,514
Bidslab06,3,515
Bidslab06,3,516
Bidslab06,3,517
Bidslab06,3,518
Bidslab06,3,519
Bidslab06,3,520
Bidslab06,3,521
Bidslab06,3,522
Bidslab06,3,523
Bidslab06,3,524
Bidslab06,3,525
Bidslab06,3,526
Bidslab06,3,527
Bidslab06,3,528
Bidslab06,3,529
Bidslab06,3,530
Bidslab06,3,531
Bidslab06,3,532
Bidslab06,3,533
Bidslab06,3,534
Bidslab06,3,535
Bidslab06,3,536
Bidslab06,3,537
Bidslab06,3,538
Bidslab06,3,539
Bidslab06,3,540
Bidslab06,3,541
Bidslab06,3,542
Bidslab06,3,543
Bidslab06,3,544
Bidslab06,3,545
Bidslab06,3,546
Bidslab06,3,547
Bidslab06,3,548
Bidslab06,3,549
Bidslab06,3,550
Bidslab06,3,551
Bidslab06,3,552
Bidslab06,3,553
Bidslab06,3,554
Bidslab06,3,555
Bidslab06,3,556
Bidslab06,3,557
Bidslab06,3,558
Bidslab06,3,559
Bidslab06,3,560
Bidslab06,3,561
Bidslab06,3,562
Bidslab06,3,563
Bidslab06,3,564
Bidslab06,3,565
Bidslab06,3,566
Bidslab06,3,567
Bidslab06,3,568
Bidslab06,3,569
Bidslab06,3,570
Bidslab06,3,571
Bidslab06,3,572
Bidslab06,3,573
Bidslab06,3,574
Bidslab06,3,575
Bidslab06,3,576
Bidslab06,3,577
Bidslab06,3,578
Bidslab06,3,579
Bidslab06,3,580
Bidslab06,3,581
Bidslab06,3,582
Bidslab06,3,583
Bidslab06,3,584
Bidslab06,3,585
Bidslab06,3,586
Bidslab06,3,587
Bidslab06,3,588
Bidslab06,3,589
Bidslab06,3,590
Bidslab06,3,591
Bidslab06,3,592
Bidslab06,3,593
Bidslab06,3,594
Bidslab06,3,595
Bidslab06,3,596
Bidslab06,3,597
Bidslab06,3,598
Bidslab06,3,599
Bidslab06,3,600
Bidslab06,3,601
Bidslab06,3,602
Bidslab06,3,603
Bidslab06,3,604
Bidslab06,3,605
Bidslab06,3,606
Bidslab06,3,607
Bidslab06,3,608
Bidslab06,3,609
Bidslab06,3,610
Bidslab06,3,611
Bidslab06,3,612
Bidslab06,3,613
Bidslab06,3,614
Bidslab06,3,615
Bidslab06,3,616
Bidslab06,3,617
Bidslab06,3,618
Bidslab06,3,619
Bidslab06,3,620
Bidslab06,3,621
Bidslab06,3,622
Bidslab06,3,623
Bidslab06,3,624
Bidslab06,3,625
Bidslab06,3,626
Bidslab06,3,627
Bidslab06,3,628
Bidslab06,3,629
Bidslab06,3,630
Bidslab06,3,631
Bidslab06,3,632
Bidslab06,3,633
Bidslab06,3,634
Bidslab06,3,635
Bidslab06,3,636
Bidslab06,3,637
Bidslab06,3,638
Bidslab06,3,639
Bidslab06,3,640
Bidslab06,3,641
Bidslab06,3,642
Bidslab06,3,643
Bidslab06,3,644
Bidslab06,3,645
Bidslab06,3,646
Bidslab06,3,647
Bidslab06,3,648
Bidslab06,3,649
Bidslab06,3,650
Bidslab06,3,651
Bidslab06,3,652
Bidslab06,3,653
Bidslab06,3,654
Bidslab06,3,655
Bidslab06,3,656
Bidslab06,3,657
Bidslab06,3,658
Bidslab06,3,659
Bidslab06,3,660
Bidslab06,3,661
Bidslab06,3,662
Bidslab06,3,663
Bidslab06,3,664
Bidslab06,3,665
Bidslab06,3,666
Bidslab06,3,667
Bidslab06,3,668
Bidslab06,3,669
Bidslab06,3,670
Bidslab06,3,671
Bidslab06,3,672
Bidslab06,3,673
Bidslab06,3,674
Bidslab06,3,675
Bidslab06,3,676
Bidslab06,3,677
Bidslab06,3,678
Bidslab06,3,679
Bidslab06,3,680
Bidslab06,3,681
Bidslab06,3,682
Bidslab06,3,683
Bidslab06,3,684
Bidslab06,3,685
Bidslab06,3,686
Bidslab06,3,687
Bidslab06,3,688
Bidslab06,3,689
Bidslab06,3,690
Bidslab06,3,691
Bidslab06,3,692
Bidslab06,3,693
Bidslab06,3,694
Bidslab06,3,695
Bidslab06,3,696
Bidslab06,3,697
Bidslab06,3,698
Bidslab06,3,699
Bidslab06,3,700
Bidslab06,3,701
Bidslab06,3,702
Bidslab06,3,703
Bidslab06,3,704
Bidslab06,3,705
Bidslab06,3,706
Bidslab06,3,707
Bidslab06,3,708
Bidslab06,3,709
Bidslab06,3,710
Bidslab06,3,711
Bidslab06,3,712
Bidslab06,3,713
Bidslab06,3,714
Bidslab06,3,715
Bidslab06,3,716
Bidslab06,3,717
Bidslab06,3,718
Bidslab06,4,0
Bidslab06,4,1
Bidslab06,4,2
Bidslab06,4,3
Bidslab06,4,4
Bidslab06,4,5
Bidslab06,4,6
Bidslab06,4,7
Bidslab06,4,8
Bidslab06,4,9
Bidslab06,4,10
Bidslab06,4,11
Bidslab06,4,12
Bidslab06,4,13
Bidslab06,4,14
Bidslab06,4,15
Bidslab06,4,16
Bidslab06,4,17
Bidslab06,4,18
Bidslab06,4,19
Bidslab06,4,20
Bidslab06,4,21
Bidslab06,4,22
Bidslab06,4,23
Bidslab06,4,24
Bidslab06,4,25
Bidslab06,4,26
Bidslab06,4,27
Bidslab06,4,28
Bidslab06,4,29
Bidslab06,4,30
Bidslab06,4,31
Bidslab06,4,32
Bidslab06,4,33
Bidslab06,4,34
Bidslab06,4,35
Bidslab06,4,36
Bidslab06,4,37
Bidslab06,4,38
Bidslab06,4,39
Bidslab06,4,40
Bidslab06,4,41
Bidslab06,4,42
Bidslab06,4,43
Bidslab06,4,44
Bidslab06,4,45
Bidslab06,4,46
Bidslab06,4,47
Bidslab06,4,48
Bidslab06,4,49
Bidslab06,4,50
Bidslab06,4,51
Bidslab06,4,52
Bidslab06,4,53
Bidslab06,4,54
Bidslab06,4,55
Bidslab06,4,56
Bidslab06,4,57
Bidslab06,4,58
Bidslab06,4,59
Bidslab06,4,60
Bidslab06,4,61
Bidslab06,4,62
Bidslab06,4,63
Bidslab06,4,64
Bidslab06,4,65
Bidslab06,4,66
Bidslab06,4,67
Bidslab06,4,68
Bidslab06,4,69
Bidslab06,4,70
Bidslab06,4,71
Bidslab06,4,72
Bidslab06,4,73
Bidslab06,4,74
Bidslab06,4,75
Bidslab06,4,76
Bidslab06,4,77
Bidslab06,4,78
Bidslab06,4,79
Bidslab06,4,80
Bidslab06,4,81
Bidslab06,4,82
Bidslab06,4,83
Bidslab06,4,84
Bidslab06,4,85
Bidslab06,4,86
Bidslab06,4,87
Bidslab06,4,88
Bidslab06,4,89
Bidslab06,4,90
Bidslab06,4,91
Bidslab06,4,92
Bidslab06,4,93
Bidslab06,4,94
Bidslab06,4,95
Bidslab06,4,96
Bidslab06,4,97
Bidslab06,4,98
Bidslab06,4,99
Bidslab06,4,100
Bidslab06,4,101
Bidslab06,4,102
Bidslab06,4,103
Bidslab06,4,104
Bidslab06,4,105
Bidslab06,4,106
Bidslab06,4,107
Bidslab06,4,108
Bidslab06,4,109
Bidslab06,4,110
Bidslab06,4,111
Bidslab06,4,112
Bidslab06,4,113
Bidslab06,4,114
Bidslab06,4,115
Bidslab06,4,116
Bidslab06,4,117
Bidslab06,4,118
Bidslab06,4,119
Bidslab06,4,120
Bidslab06,4,121
Bidslab06,4,122
Bidslab06,4,123
Bidslab06,4,124
Bidslab06,4,125
Bidslab06,4,126
Bidslab06,4,127
Bidslab06,4,128
Bidslab06,4,129
Bidslab06,4,130
Bidslab06,4,131
Bidslab06,4,132
Bidslab06,4,133
Bidslab06,4,134
Bidslab06,4,135
Bidslab06,4,136
Bidslab06,4,137
Bidslab06,4,138
Bidslab06,4,139
Bidslab06,4,140
Bidslab06,4,141
Bidslab06,4,142
Bidslab06,4,143
Bidslab06,4,144
Bidslab06,4,145
Bidslab06,4,146
Bidslab06,4,147
Bidslab06,4,148
Bidslab06,4,149
Bidslab06,4,150
Bidslab06,4,151
Bidslab06,4,152
Bidslab06,4,153
Bidslab06,4,154
Bidslab06,4,155
Bidslab06,4,156
Bidslab06,4,157
Bidslab06,4,158
